CustomerID,recency_days,avg_order_value,days_since_signup,avg_quantity_per_order,high_frequency
15676,19,1145.25,284,750.67,0
15677,49,657.23,49,319.0,0
15678,53,352.7,53,184.0,0
15679,24,195.32,183,292.5,0
15680,9,444.56,366,317.33,0
15681,25,285.23,280,163.2,1
15683,117,193.75,117,131.0,0
15687,9,332.57,330,145.56,1
15689,120,127.05,362,42.0,0
15690,4,119.88,101,204.0,0
15691,252,136.8,252,72.0,0
15692,28,191.04,28,138.0,0
15694,1,462.81,373,119.79,1
15695,267,204.99,267,106.0,0
15696,33,342.06,327,128.5,1
15699,18,309.65,18,113.0,0
15700,172,348.34,173,178.5,0
15701,2,385.54,111,230.75,0
15703,265,211.5,265,66.0,0
15704,140,573.4,216,257.0,0
15705,201,143.1,201,62.0,0
15706,64,265.14,116,80.25,0
15707,35,236.4,86,151.25,0
15708,41,480.61,370,181.0,1
15709,284,133.25,284,121.0,0
15712,9,214.47,288,97.2,1
15713,143,178.35,366,75.0,0
15714,12,165.44,78,93.5,0
15716,146,279.7,370,186.0,0
15717,234,150.3,234,70.0,0
15719,33,388.12,338,209.62,1
15720,24,598.73,24,281.0,0
15721,12,507.08,12,409.0,0
15722,36,444.51,291,205.2,1
15723,365,203.1,365,87.0,0
15724,201,109.12,285,36.5,0
15725,15,415.25,15,221.0,0
15727,17,739.85,359,437.86,1
15729,213,85.0,213,28.0,0
15730,66,373.63,207,229.67,0
15732,212,147.06,372,107.5,0
15733,283,162.3,283,62.0,0
15734,115,669.72,200,173.0,0
15737,15,150.64,243,74.88,1
15738,19,300.78,373,186.38,1
15739,66,449.12,66,472.0,0
15740,49,154.88,49,152.0,0
15743,16,196.12,185,54.0,0
15744,78,34.8,78,120.0,0
15745,19,273.65,236,105.25,0
15746,134,196.88,134,178.0,0
15747,13,324.68,173,160.0,0
15748,40,149.31,40,51.0,0
15749,235,14844.77,332,6009.33,0
15750,3,308.18,367,223.25,1
15752,40,376.77,373,282.57,1
15753,305,79.2,305,144.0,0
15754,51,152.86,247,66.33,0
15755,10,394.04,295,237.83,1
15756,61,133.24,249,60.5,0
15757,66,357.21,218,245.5,0
15758,25,205.25,25,47.0,0
15759,218,84.35,358,20.0,0
15762,65,291.88,77,125.5,0
15763,32,543.46,78,135.5,0
15764,88,546.66,277,341.67,1
15766,64,315.06,64,170.0,0
15768,116,207.28,226,81.33,0
15769,7,2163.57,371,1141.23,1
15773,6,635.68,6,311.0,0
15774,69,270.8,69,87.0,0
15775,245,104.9,245,68.0,0
15776,133,241.62,133,138.0,0
15777,241,261.78,361,94.5,0
15780,184,158.43,358,73.33,0
15781,25,115.15,306,60.0,0
15782,10,871.58,89,288.0,0
15783,11,246.3,11,212.0,0
15785,33,465.79,295,322.4,1
15786,46,1644.07,114,1121.33,0
15787,26,316.02,61,180.0,0
15789,358,351.3,358,438.0,0
15790,10,220.85,10,114.0,0
15791,44,806.34,204,365.5,0
15793,15,321.87,269,184.33,0
15795,150,610.01,150,581.0,0
15796,1,338.94,302,107.62,1
15797,113,551.85,319,218.25,0
15799,76,294.71,334,318.33,0
15800,107,349.54,247,167.5,0
15801,46,354.65,110,190.0,0
15802,143,451.42,143,1.0,0
15803,51,415.82,51,290.0,0
15804,1,323.57,199,197.31,1
15805,23,325.2,365,199.24,1
15806,46,261.53,277,200.67,0
15807,50,301.3,77,143.33,0
15808,306,933.74,369,335.75,0
15809,36,103.15,303,60.2,1
15810,79,348.0,297,215.25,0
15811,22,369.77,365,178.5,1
15812,107,360.23,318,184.4,1
15813,208,651.95,240,301.5,0
15814,17,486.33,51,317.75,0
15815,64,420.12,260,371.2,1
15819,49,476.36,277,339.25,0
15820,320,206.98,320,128.0,0
15821,44,285.48,61,101.0,0
15822,3,442.74,359,187.5,0
15823,372,15.0,372,1.0,0
15825,172,532.94,172,220.0,0
15826,56,551.44,211,321.0,0
15827,73,131.15,372,63.0,1
15829,99,318.07,141,498.0,0
15830,38,576.0,38,415.0,0
15831,58,267.25,324,368.33,0
15832,254,836.79,254,465.0,0
15834,70,558.44,277,241.25,0
15835,44,238.52,331,109.75,0
15836,50,137.37,50,26.0,0
15837,65,391.98,65,189.0,0
15838,11,1770.69,368,966.74,1
15839,33,349.5,148,225.0,0
15840,59,177.78,173,198.0,0
15841,73,306.02,339,235.5,0
15843,304,118.95,304,27.0,0
15844,46,130.74,46,134.0,0
15845,18,463.97,337,240.75,1
15847,38,194.64,288,224.5,0
15850,19,119.42,168,151.0,0
15852,187,80.36,197,24.0,0
15853,52,110.8,52,135.0,0
15854,4,247.89,362,78.25,1
15855,137,142.45,264,94.0,1
15856,4,606.95,365,407.59,1
15857,19,297.0,19,308.0,0
15858,16,287.77,367,233.4,1
15860,41,122.15,369,55.0,1
15861,12,395.67,267,318.0,1
15862,8,208.22,374,146.25,0
15863,26,34.42,193,9.5,0
15864,22,322.72,316,198.67,1
15865,41,298.38,214,122.67,0
15866,101,230.53,101,126.0,0
15867,5,254.18,369,136.93,1
15869,277,74.82,277,87.5,0
15870,33,354.09,33,335.0,0
15872,15,180.46,15,106.0,0
15874,64,629.41,284,362.0,1
15877,2,246.64,18,185.5,0
15880,369,343.28,369,211.0,0
15881,312,100.28,364,52.0,1
15882,199,129.09,368,69.0,0
15883,2,198.24,33,111.5,0
15885,93,126.45,309,37.0,0
15886,60,181.09,60,147.0,0
15888,81,168.31,81,76.0,0
15889,157,223.44,369,107.5,0
15891,227,524.52,227,442.0,0
15894,253,131.78,369,84.0,0
15895,150,179.17,150,94.0,0
15897,194,111.02,194,130.5,0
15898,1,277.78,369,114.0,1
15899,369,56.25,369,39.0,0
15900,24,351.11,24,221.0,0
15901,17,121.29,155,128.0,0
15903,10,732.39,295,344.29,1
15904,8,164.68,8,84.0,0
15906,20,223.96,255,77.71,1
15907,4,322.48,210,169.67,0
15909,174,191.94,174,98.0,0
15910,1,154.02,317,126.88,1
15912,178,132.31,233,92.5,0
15916,16,191.01,366,94.62,1
15917,248,123.1,248,42.0,0
15918,191,167.12,271,76.5,0
15919,20,319.94,369,272.5,0
15920,154,41.88,154,24.75,0
15921,173,336.03,173,166.0,0
15922,373,369.5,373,138.0,0
15923,373,127.08,373,122.0,0
15925,194,207.15,194,93.0,0
15930,67,426.63,67,139.0,0
15932,4,311.98,289,290.62,1
15933,21,369.15,87,295.0,0
15935,239,208.43,242,57.5,0
15937,64,145.35,64,73.0,0
15938,112,80.92,324,48.0,1
15939,90,407.67,332,315.2,1
15940,311,35.8,311,4.0,0
15942,134,337.44,134,232.0,0
15944,277,325.1,277,50.0,0
15945,365,181.0,365,52.0,0
15947,83,1708.24,83,898.0,0
15948,8,477.62,44,283.5,0
15949,17,182.36,71,142.0,0
15950,32,441.38,360,182.25,0
15951,9,354.11,286,156.5,0
15952,34,201.64,225,99.75,0
15953,15,207.42,369,111.5,1
15955,24,315.45,373,152.5,1
15957,32,428.89,32,211.0,0
15958,74,104.35,74,33.0,0
15963,20,235.38,45,149.0,0
15965,17,211.41,367,113.25,0
15967,23,209.42,319,105.5,0
15969,3,222.03,186,41.33,0
15970,304,314.1,304,116.0,0
15971,18,349.99,311,143.08,1
15973,367,307.82,367,106.0,0
15974,39,491.74,289,323.14,1
15975,84,371.01,84,243.0,0
15976,165,215.47,220,138.5,0
15977,17,527.36,39,508.0,0
15978,77,1098.78,77,888.0,0
15980,89,799.62,254,520.0,0
15981,25,426.06,311,233.25,1
15983,22,368.76,374,223.0,0
15984,3,283.77,368,184.3,1
15985,123,571.21,237,543.0,0
15986,30,168.12,30,268.0,0
15987,12,207.33,369,222.29,1
15988,19,158.03,19,181.0,0
15990,44,396.06,287,221.5,0
15992,4,41.99,4,17.0,0
15993,9,399.65,44,293.0,1
15994,55,427.07,55,177.0,0
15996,88,176.78,366,64.0,1
15998,37,617.99,362,408.2,1
16000,3,4131.23,3,1703.33,0
16003,30,547.07,360,237.0,1
16005,12,153.85,271,75.0,0
16006,211,101.4,211,84.0,0
16007,48,425.48,215,348.25,0
16008,24,159.59,205,107.67,0
16009,22,248.18,160,94.5,0
16010,246,135.83,363,70.0,0
16011,8,210.17,366,127.62,1
16012,35,471.76,155,266.33,0
16013,4,790.01,371,330.55,1
16014,38,220.79,291,88.33,0
16015,4,235.13,49,303.0,0
16016,3,188.6,367,77.5,1
16017,47,211.88,47,102.0,0
16018,39,204.45,180,95.0,0
16019,47,420.69,365,192.56,1
16020,17,283.67,65,162.33,0
16022,260,628.28,260,261.0,0
16023,46,239.94,266,119.33,0
16024,12,251.24,12,398.0,0
16025,30,439.66,30,338.0,0
16026,43,236.09,43,243.0,0
16027,92,155.77,303,191.17,1
16029,39,1286.11,374,638.22,1
16030,310,331.24,310,283.0,0
16031,92,274.47,247,211.5,0
16033,6,440.82,370,176.95,1
16034,196,145.9,333,80.67,0
16036,87,379.46,263,358.0,0
16037,270,285.01,359,142.67,0
16038,8,157.26,202,81.33,0
16040,65,437.85,269,228.0,0
16041,31,1055.47,141,528.0,0
16042,22,239.45,332,151.0,1
16043,38,193.5,318,125.75,0
16045,120,335.18,290,224.25,0
16048,373,128.22,373,72.0,0
16049,40,370.6,75,264.33,0
16050,174,137.9,174,278.0,0
16052,54,362.06,54,282.0,0
16053,33,755.98,122,896.5,0
16054,145,783.9,145,380.0,0
16055,221,134.8,221,22.0,0
16056,45,664.85,45,347.0,0
16057,16,323.3,285,123.29,1
16059,66,243.31,368,107.17,1
16062,10,288.4,365,200.0,0
16063,260,335.32,260,262.0,0
16065,365,372.09,365,231.0,0
16066,17,304.37,124,187.2,1
16070,22,426.08,32,228.5,0
16071,45,326.24,45,180.0,0
16072,288,584.32,288,140.0,0
16073,297,122.4,297,48.0,0
16076,3,223.47,209,143.5,1
16078,284,79.2,284,16.0,0
16079,17,450.67,40,288.0,0
16080,82,108.58,274,64.0,0
16081,56,561.38,367,295.4,1
16083,101,658.81,361,454.0,0
16084,299,436.18,299,216.0,0
16085,23,196.3,321,127.2,1
16086,59,224.28,367,102.2,1
16091,155,157.53,199,77.0,0
16092,115,272.62,254,209.33,0
16093,107,17.0,107,20.0,0
16094,12,269.56,219,161.75,0
16096,264,320.62,264,155.0,0
16097,240,185.05,240,87.0,0
16098,88,286.52,374,87.57,1
16099,50,243.97,226,144.67,0
16101,71,1290.7,71,757.0,0
16102,42,614.05,129,314.0,0
16103,7,238.27,234,93.0,1
16104,62,302.36,62,123.0,0
16105,249,336.96,249,330.0,0
16106,66,108.38,66,74.0,0
16107,18,457.74,183,168.0,1
16108,85,842.5,85,615.0,0
16109,219,305.94,309,306.0,0
16110,45,445.83,311,244.33,0
16112,143,48.94,339,143.5,0
16113,183,161.38,183,176.0,0
16114,171,135.75,171,43.0,0
16115,10,208.5,293,125.12,1
16116,212,612.78,212,248.0,0
16117,190,232.21,190,130.0,0
16119,8,211.68,73,120.0,0
16120,59,327.29,59,219.5,0
16121,57,433.56,216,293.0,0
16122,73,171.1,367,282.0,0
16123,52,307.78,52,170.0,0
16124,317,249.0,317,48.0,0
16125,367,289.35,367,124.0,0
16126,29,1571.94,297,531.25,0
16127,39,656.25,39,323.0,0
16128,18,376.04,283,197.6,1
16131,52,584.42,240,300.33,1
16133,4,442.09,318,269.3,1
16134,22,309.04,359,185.5,0
16135,263,517.55,263,209.0,0
16136,60,236.46,278,146.67,0
16139,19,211.8,207,110.0,0
16140,66,362.59,371,365.0,0
16141,88,620.4,88,238.0,0
16142,250,535.34,250,422.0,0
16143,3,404.16,369,153.17,1
16144,247,175.2,247,16.0,0
16145,9,345.41,360,283.91,1
16146,157,244.71,232,142.33,0
16147,134,375.0,134,246.0,0
16148,296,76.32,296,72.0,0
16149,5,140.26,142,154.0,0
16150,43,410.6,372,209.4,1
16152,269,1829.04,269,642.0,0
16153,50,364.85,355,214.6,1
16156,9,346.89,311,145.33,1
16157,16,218.9,73,115.67,0
16159,282,348.2,282,236.0,0
16160,65,512.72,86,581.0,0
16161,2,293.45,369,136.79,1
16162,252,37.4,252,4.0,0
16163,232,428.3,365,96.0,0
16164,17,274.16,43,144.33,0
16168,11,140.28,370,70.07,1
16169,8,455.74,76,331.25,0
16170,51,314.18,248,295.0,1
16171,59,73.2,59,24.0,0
16172,95,228.04,242,157.4,1
16173,16,236.39,98,95.83,1
16174,126,336.52,152,217.0,0
16175,94,259.4,240,133.25,0
16177,50,331.95,50,95.0,0
16178,138,197.9,138,94.0,0
16179,61,215.83,61,99.0,0
16180,100,1281.77,253,733.38,1
16181,73,305.54,73,152.0,0
16182,72,1654.41,295,947.75,0
16183,67,338.71,67,113.0,0
16184,64,193.13,211,93.5,1
16185,17,264.7,233,130.0,0
16186,23,333.91,372,251.67,1
16187,32,460.76,284,336.53,1
16188,45,245.46,243,195.5,0
16189,16,107.74,85,67.0,0
16190,40,215.08,40,88.0,0
16191,3,398.5,361,257.77,1
16193,237,314.45,237,219.0,0
16198,75,400.68,75,129.0,0
16200,4,540.31,164,261.5,0
16201,3,465.87,110,321.5,0
16202,361,365.27,361,191.0,0
16203,59,148.22,372,65.5,0
16204,23,405.71,23,231.0,0
16205,31,190.34,180,129.25,0
16206,55,134.27,328,68.0,0
16207,25,394.38,25,140.0,0
16208,45,332.13,289,166.5,0
16209,89,452.52,247,235.8,1
16210,2,1171.46,374,419.94,1
16211,89,547.02,89,154.0,0
16212,19,345.17,283,122.0,0
16213,79,159.0,79,48.0,0
16214,171,354.25,269,140.0,0
16215,81,242.35,81,104.0,0
16216,267,914.93,267,254.0,0
16217,235,152.12,282,45.5,0
16218,30,440.67,374,298.29,1
16221,37,288.29,367,239.0,0
16222,318,846.72,318,365.0,0
16224,57,323.82,250,279.0,0
16225,45,219.26,278,98.6,1
16226,203,85.04,235,64.0,0
16227,225,314.22,225,90.0,0
16229,87,505.3,213,159.0,0
16230,190,271.02,220,182.5,0
16232,44,247.72,215,137.5,0
16233,71,178.89,366,58.0,0
16235,41,173.46,332,66.0,1
16236,78,432.2,78,184.0,0
16239,57,207.1,190,114.0,0
16240,24,1859.4,77,820.5,0
16241,10,200.61,370,111.77,1
16242,8,514.74,277,283.14,1
16243,34,204.55,55,55.0,0
16244,212,761.38,373,427.5,0
16245,24,471.22,257,338.0,0
16247,170,114.56,170,182.0,0
16248,62,152.94,62,78.0,0
16249,53,360.01,239,190.0,1
16250,261,194.72,374,104.0,0
16253,67,1841.93,255,1616.5,0
16255,17,327.49,365,220.88,1
16256,267,752.43,267,581.0,0
16257,177,46.95,177,2.0,0
16258,45,1040.7,219,598.8,1
16260,51,1035.45,51,311.0,0
16261,17,186.71,246,76.5,0
16265,9,605.22,365,294.0,1
16266,74,123.13,206,56.86,1
16268,71,333.82,71,266.5,0
16270,353,1141.24,353,688.0,0
16271,3,285.85,358,207.6,1
16272,117,411.7,117,224.0,0
16274,373,357.95,373,155.0,0
16275,197,559.87,197,336.0,0
16276,177,810.6,177,420.0,0
16278,100,566.38,100,114.0,0
16279,21,503.19,177,351.33,0
16281,72,2062.06,72,934.0,0
16282,340,168.3,340,114.0,0
16283,6,314.16,208,247.2,1
16284,31,411.98,50,272.0,0
16287,170,142.5,170,298.0,0
16292,122,302.25,122,191.0,0
16293,22,224.9,367,98.2,1
16295,10,332.14,65,210.25,0
16297,269,301.9,269,206.0,0
16298,23,199.4,187,66.0,0
16302,127,233.22,127,158.0,0
16303,26,1786.88,333,886.33,0
16305,139,361.22,139,256.0,0
16306,214,105.38,367,81.17,1
16308,38,640.0,261,2000.0,0
16309,106,353.28,241,233.5,0
16311,18,308.13,49,197.0,0
16313,3,137.08,50,82.5,0
16315,331,226.37,331,75.0,0
16316,64,367.36,358,185.5,1
16317,120,447.22,297,296.67,0
16318,35,328.15,35,199.0,0
16319,218,404.4,218,72.0,0
16320,172,519.23,213,366.0,0
16321,72,74.73,324,27.0,1
16322,1,163.38,36,115.5,0
16323,196,207.5,196,50.0,0
16324,128,142.89,177,94.0,0
16325,47,198.08,246,64.67,0
16326,6,222.21,335,50.64,1
16327,14,640.7,370,428.5,1
16330,18,83.97,112,49.0,0
16332,28,227.6,305,114.43,1
16333,8,1210.31,310,1462.91,1
16337,37,151.05,37,87.0,0
16338,157,214.8,157,94.0,0
16339,284,109.95,284,23.0,0
16340,107,549.07,107,501.0,0
16341,25,492.97,201,349.5,0
16342,75,80.6,180,39.25,0
16343,16,185.24,16,97.5,0
16344,158,101.1,158,18.0,0
16345,44,575.41,44,289.0,0
16347,11,443.82,36,176.5,0
16348,32,209.92,240,117.0,1
16349,291,53.5,291,9.0,0
16350,21,279.12,334,136.25,0
16351,333,153.9,333,90.0,0
16352,18,247.22,38,150.0,0
16353,4,290.25,370,87.22,1
16354,63,197.9,73,75.0,0
16356,198,70.59,278,31.0,0
16357,33,219.63,214,82.0,0
16358,1,506.88,184,325.5,0
16359,7,194.55,332,131.44,1
16360,5,585.42,88,357.33,1
16361,10,224.16,71,105.25,0
16362,32,146.95,91,70.2,1
16363,53,109.36,53,52.0,0
16364,12,353.52,137,140.0,0
16365,18,171.16,367,56.0,1
16366,19,327.3,19,256.0,0
16367,37,402.24,363,323.5,0
16368,2,248.72,28,130.0,0
16369,18,517.89,197,345.0,0
16370,82,330.14,225,161.75,0
16372,33,183.96,34,83.0,0
16374,66,236.52,262,120.0,0
16376,9,493.5,17,347.0,0
16377,267,676.2,267,1500.0,0
16378,247,120.98,311,89.0,0
16379,4,539.35,79,352.5,0
16380,61,1780.59,61,1524.0,0
16383,75,334.18,268,237.5,0
16384,90,292.25,264,130.0,0
16385,60,185.3,366,87.0,0
16386,29,158.6,254,112.0,0
16387,323,94.36,323,44.0,0
16389,53,345.52,283,310.5,0
16392,270,221.19,270,203.0,0
16393,2,234.32,369,121.23,1
16394,57,311.07,290,520.8,1
16395,61,297.38,331,295.2,1
16398,154,852.9,254,379.0,0
16399,19,204.28,235,132.0,0
16400,95,303.93,95,172.0,0
16401,1,341.53,328,323.5,1
16402,265,149.8,369,74.5,0
16403,312,177.5,312,114.0,0
16404,70,443.05,70,157.0,0
16405,302,83.62,310,93.5,0
16406,19,163.07,19,122.0,0
16407,13,212.69,312,112.4,1
16409,36,405.78,317,261.2,1
16411,19,107.32,369,66.0,0
16412,54,151.83,54,73.0,0
16413,57,262.2,57,148.0,0
16414,22,63.12,280,13.5,0
16415,44,210.35,44,187.0,0
16416,27,350.47,56,224.0,0
16418,45,225.09,226,96.0,0
16419,113,162.04,312,72.67,1
16422,17,680.09,369,660.86,1
16423,25,346.12,25,230.0,0
16424,191,133.56,191,88.0,0
16425,302,302.7,302,199.0,0
16426,2,190.82,276,124.3,1
16427,263,120.53,284,78.0,0
16429,106,284.55,106,9.0,0
16430,57,300.85,57,103.0,0
16431,213,214.27,297,151.0,0
16432,64,287.4,64,276.0,0
16433,28,184.26,28,106.0,0
16434,29,217.46,300,109.57,1
16438,6,159.67,82,92.6,1
16440,8,728.13,215,403.6,1
16441,67,190.6,291,86.5,0
16442,2,205.6,361,148.67,0
16444,46,163.67,265,101.75,0
16445,34,230.51,34,111.0,0
16446,1,84236.25,206,40498.5,0
16447,136,259.01,136,223.0,0
16448,198,188.89,198,78.0,0
16449,198,353.84,281,183.5,0
16450,150,311.92,150,200.0,0
16451,88,266.97,88,120.0,0
16454,45,3.45,64,1.5,0
16455,64,263.03,371,141.14,1
16456,99,431.67,373,229.6,1
16457,218,208.36,218,140.0,0
16458,3,193.49,361,119.67,1
16460,28,271.57,82,293.0,0
16461,178,151.42,178,49.0,0
16462,74,45.33,284,5.33,0
16463,21,355.6,204,290.75,0
16464,20,438.23,142,321.0,0
16466,34,229.07,293,112.71,1
16468,74,74.9,74,31.0,0
16469,24,162.61,246,68.25,0
16470,52,190.6,359,132.75,0
16471,275,223.95,275,141.0,0
16473,165,105.37,337,65.33,0
16474,7,267.36,145,134.71,1
16475,88,136.07,274,79.75,0
16477,64,356.35,372,202.14,1
16478,25,110.33,66,74.67,0
16479,10,150.42,10,51.0,0
16480,76,769.29,76,455.0,0
16482,16,220.62,16,346.0,0
16483,192,139.35,192,44.0,0
16484,174,202.15,191,100.0,0
16485,77,363.65,77,235.0,0
16488,33,166.27,149,242.67,0
16491,47,731.5,47,478.0,0
16493,80,337.91,330,291.0,0
16494,297,826.53,297,675.0,0
16495,3,228.14,276,112.33,0
16496,9,533.17,317,370.33,0
16497,50,494.28,333,232.67,1
16498,161,50.48,162,22.5,0
16499,360,182.72,365,63.5,0
16500,5,66.81,331,20.5,1
16503,107,357.98,360,142.25,0
16504,25,484.38,25,524.0,0
16505,32,777.6,32,576.0,0
16506,20,45.15,40,21.0,0
16509,297,363.7,297,64.0,0
16510,372,248.1,372,92.0,0
16511,22,316.75,267,139.0,0
16513,5,218.65,43,101.75,0
16515,52,325.43,311,166.6,1
16516,30,101.7,30,58.0,0
16517,277,162.7,277,96.0,0
16518,61,242.16,284,163.5,0
16519,25,107.54,365,27.0,0
16520,186,348.86,365,186.0,0
16523,2,448.5,316,203.1,1
16525,2,501.06,367,284.5,1
16526,172,290.36,172,106.0,0
16527,81,228.06,81,106.0,0
16528,4,244.41,4,171.0,0
16529,190,455.25,190,198.0,0
16531,22,177.8,360,130.71,1
16532,18,2249.6,339,672.0,0
16533,19,365.19,68,204.0,0
16535,5,593.75,5,356.0,0
16536,110,548.97,110,251.0,0
16539,3,347.2,373,119.25,0
16542,54,119.62,54,46.0,0
16545,165,339.3,165,78.0,0
16546,291,393.58,373,274.5,0
16549,10,415.46,334,236.5,1
16550,109,459.79,368,308.0,1
16551,96,307.37,337,323.33,0
16552,243,189.86,374,109.5,0
16553,163,476.65,360,383.33,1
16554,42,279.03,332,134.0,0
16555,35,142.94,110,87.5,0
16556,67,473.4,360,270.0,1
16557,24,140.93,137,55.5,0
16558,1,416.92,367,268.85,1
16560,27,420.7,358,250.0,0
16561,6,255.56,60,122.0,0
16563,54,1077.74,54,486.0,0
16565,364,173.7,364,46.0,0
16566,15,122.93,293,72.4,1
16567,194,432.8,337,498.0,0
16569,3,124.2,3,93.0,0
16570,15,373.84,312,211.2,1
16571,27,473.9,282,413.0,0
16572,127,336.53,276,177.33,0
16573,85,331.8,290,180.0,0
16574,71,451.44,71,416.0,0
16581,183,105.84,183,134.0,0
16582,113,313.62,113,164.0,0
16583,374,233.45,374,111.0,0
16584,80,468.04,254,323.0,0
16586,249,463.95,249,95.0,0
16587,232,225.15,232,71.0,0
16589,71,153.08,161,122.67,0
16591,69,213.5,69,41.0,0
16592,4,257.1,288,182.94,1
16593,51,110.01,328,38.67,0
16594,75,181.09,75,64.0,0
16595,61,360.16,61,335.0,0
16596,16,125.08,366,48.5,0
16597,4,90.04,4,184.0,0
16598,286,145.05,286,73.0,0
16600,4,135.59,339,190.83,1
16601,41,244.8,41,134.0,0
16602,36,528.08,36,336.0,0
16603,75,241.24,91,240.0,0
16607,18,239.12,359,204.21,1
16609,15,784.78,253,345.71,1
16610,219,75.66,219,66.0,0
16611,186,129.49,186,47.0,0
16612,33,296.92,312,126.5,0
16613,70,618.59,70,293.0,0
16614,183,506.19,183,223.0,0
16616,15,250.21,157,185.0,0
16617,236,151.85,236,91.0,0
16618,31,529.52,323,272.6,1
16619,264,226.21,264,133.0,0
16620,4,89.48,261,44.0,0
16621,52,203.37,278,75.5,0
16623,246,129.45,246,39.0,0
16624,81,405.28,197,244.0,0
16625,275,333.08,275,164.0,0
16626,1,259.59,267,158.24,1
16627,79,322.8,79,162.0,0
16628,30,437.61,235,241.0,1
16629,74,208.86,96,246.5,0
16633,17,480.52,234,189.67,1
16634,223,108.95,372,41.0,0
16637,32,288.62,226,231.75,0
16638,23,168.07,369,125.5,1
16639,31,419.17,236,170.0,0
16641,106,231.1,106,256.0,0
16642,5,344.16,208,239.5,0
16643,246,487.51,246,269.0,0
16644,178,416.89,212,413.0,0
16647,170,107.03,205,73.0,0
16648,43,290.66,43,281.0,0
16650,72,518.42,72,372.0,0
16652,59,967.71,273,469.0,1
16653,16,606.33,71,366.5,0
16654,141,150.32,368,70.5,0
16655,18,632.42,332,394.5,1
16656,22,575.05,365,592.93,1
16657,10,233.4,255,307.25,0
16658,368,123.24,368,40.0,0
16659,189,39.12,189,72.0,0
16660,16,316.91,320,142.75,0
16665,362,135.4,362,59.0,0
16666,19,118.98,19,233.0,0
16667,68,285.06,284,118.5,0
16668,15,51.12,285,53.0,1
16669,24,458.29,78,296.0,0
16670,17,372.35,359,232.36,1
16671,28,564.09,165,291.67,0
16672,2,406.75,267,141.6,1
16674,55,159.8,98,94.0,0
16676,34,398.03,337,159.0,0
16678,3,259.17,283,199.75,1
16679,366,129.75,366,29.0,0
16680,43,183.7,43,94.0,0
16681,73,295.06,253,234.5,1
16682,5,205.6,188,208.0,1
16684,4,2380.48,358,1794.82,1
16685,61,162.12,61,198.0,0
16686,47,437.55,355,290.0,1
16688,1,315.22,61,201.0,0
16689,76,211.3,82,165.0,0
16690,72,112.79,202,69.0,0
16692,256,638.0,289,76.0,0
16693,69,241.0,272,102.0,0
16696,135,164.48,248,36.5,0
16697,241,112.75,241,27.0,0
16698,227,999.0,253,420.0,0
16700,9,390.5,366,309.54,1
16701,9,415.25,362,491.77,1
16705,1,701.75,359,273.8,1
16706,37,177.12,114,83.0,0
16708,46,656.63,46,285.0,0
16709,85,605.97,282,170.2,1
16710,19,248.3,368,183.6,1
16711,3,330.21,358,166.6,1
16712,9,331.4,276,159.0,1
16713,19,461.54,366,285.07,1
16714,219,387.18,317,203.33,0
16715,78,301.72,78,642.0,0
16716,267,450.6,311,60.0,0
16717,24,643.06,366,311.0,1
16718,369,623.75,369,413.0,0
16719,15,255.77,369,172.0,1
16720,26,155.24,26,182.0,0
16721,262,292.47,262,172.0,0
16722,17,363.91,368,384.69,1
16723,91,294.58,108,199.5,0
16725,302,111.57,371,42.0,1
16726,26,276.4,361,195.4,1
16727,364,272.82,364,177.0,0
16728,46,263.67,264,169.25,0
16729,38,344.76,241,275.38,1
16730,52,247.7,319,331.33,0
16732,32,603.75,32,317.0,0
16734,52,216.84,114,115.33,0
16735,79,460.11,334,314.6,1
16737,53,417.6,53,288.0,0
16738,298,3.75,298,3.0,0
16739,177,323.0,177,172.0,0
16742,47,464.9,47,1.0,0
16743,29,319.73,359,292.43,1
16744,11,186.39,173,115.0,1
16745,87,423.19,312,396.18,1
16746,5,372.09,359,259.17,1
16747,38,418.03,68,291.5,0
16748,18,303.18,334,176.0,1
16750,45,124.79,232,42.8,1
16751,31,1764.72,31,1031.0,0
16752,373,207.5,373,54.0,0
16753,58,223.92,58,189.0,0
16754,372,2002.4,372,4280.0,0
16755,114,498.94,316,354.67,0
16756,215,239.4,215,106.0,0
16757,319,106.83,319,81.0,0
16758,65,369.34,65,203.0,0
16759,8,263.26,31,203.0,0
16761,97,316.62,97,341.0,0
16762,20,500.46,144,206.0,0
16763,199,611.85,199,319.0,0
16764,4,215.33,143,96.85,1
16765,294,34.0,294,4.0,0
16766,273,572.8,273,268.0,0
16767,31,507.33,316,403.18,1
16768,48,159.36,272,65.33,0
16769,260,380.39,260,83.0,0
16770,58,154.02,372,92.8,1
16771,33,449.36,338,297.8,1
16773,57,171.59,57,171.0,0
16774,68,165.38,179,80.5,0
16775,10,154.15,367,40.0,1
16776,60,388.28,60,262.0,0
16777,80,113.18,257,32.0,0
16778,74,122.97,274,97.0,0
16779,2,483.17,367,242.05,1
16780,100,212.6,259,135.5,0
16781,372,311.25,372,113.0,0
16782,10,175.38,366,54.77,1
16784,20,107.6,20,24.0,0
16788,123,298.74,254,155.5,0
16789,8,80.8,8,32.0,0
16790,4,257.6,38,149.67,1
16791,29,245.97,332,109.0,1
16792,282,55.19,282,22.0,0
16793,57,243.84,57,146.0,0
16794,1,122.27,180,93.7,1
16795,365,414.88,365,239.0,0
16796,89,305.62,89,186.0,0
